874,25,Maria ROsana,cliente,2022/12/17 22:59:32,logou no sistema
873,25,Maria ROsana,cliente,2022/12/17 22:59:04,logou no sistema
872,25,Maria ROsana,cliente,2022/12/17 22:59:03,logou no sistema
871,23,Raquel Rosario,cliente,2022/12/17 22:58:57,logou no sistema
870,23,Raquel Rosario,cliente,2022/12/17 22:58:57,logou no sistema
869,23,Raquel Rosario,cliente,2022/12/17 22:58:49,logou no sistema
868,23,Raquel Rosario,cliente,2022/12/17 22:58:49,logou no sistema
867,23,Raquel Rosario,cliente,2022/12/17 22:58:48,logou no sistema
866,23,Raquel Rosario,cliente,2022/12/17 22:58:16,logou no sistema
865,23,Raquel Rosario,cliente,2022/12/17 22:58:16,logou no sistema
864,25,Maria ROsana,cliente,2022/12/17 22:57:54,logou no sistema
863,25,Maria ROsana,cliente,2022/12/17 22:57:54,logou no sistema
862,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:57:44,logou no sistema
861,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:57:43,logou no sistema
860,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:57:34,logou no sistema
859,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:57:34,logou no sistema
858,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:57:31,logou no sistema
857,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:57:11,logou no sistema
856,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:57:11,logou no sistema
855,25,Maria ROsana,cliente,2022/12/17 22:56:22,logou no sistema
854,25,Maria ROsana,cliente,2022/12/17 22:56:21,logou no sistema
853,0,root,root,2022/12/17 22:55:19,logou no sistema
852,22,Jaime Fonseca,cliente,2022/12/17 22:54:20,logou no sistema
851,22,Jaime Fonseca,cliente,2022/12/17 22:54:20,logou no sistema
850,0,root,root,2022/12/17 22:53:55,logou no sistema
849,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:53:21,logou no sistema
848,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:53:21,logou no sistema
847,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:51:18,logou no sistema
846,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:51:18,logou no sistema
845,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:51:03,logou no sistema
844,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:51:03,logou no sistema
843,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:49:37,logou no sistema
842,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:49:37,logou no sistema
841,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:47:06,logou no sistema
840,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:47:06,logou no sistema
839,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:44:37,logou no sistema
838,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:44:37,logou no sistema
837,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:43:58,logou no sistema
836,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:43:58,logou no sistema
835,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:43:25,logou no sistema
834,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:43:25,logou no sistema
833,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:43:09,logou no sistema
832,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:43:09,logou no sistema
831,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:42:22,logou no sistema
830,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:42:22,logou no sistema
829,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:41:59,logou no sistema
828,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:41:58,logou no sistema
827,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:39:11,logou no sistema
826,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:39:11,logou no sistema
825,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:38:46,logou no sistema
824,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:38:46,logou no sistema
823,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:38:46,logou no sistema
822,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:38:46,logou no sistema
821,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:37:47,logou no sistema
820,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:37:47,logou no sistema
819,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:37:47,logou no sistema
818,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:37:47,logou no sistema
817,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:35:03,logou no sistema
816,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:35:03,logou no sistema
815,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:35:03,logou no sistema
814,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:35:03,logou no sistema
813,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:35:03,logou no sistema
812,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:33:54,logou no sistema
811,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:33:54,logou no sistema
810,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:33:54,logou no sistema
809,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:33:54,logou no sistema
808,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:33:54,logou no sistema
807,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:31:51,logou no sistema
806,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:31:51,logou no sistema
805,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:31:51,logou no sistema
804,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:31:51,logou no sistema
803,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:31:51,logou no sistema
802,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:26:37,logou no sistema
801,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:26:37,logou no sistema
800,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:26:37,logou no sistema
799,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:26:37,logou no sistema
798,26,Roberto Jesus Carvalho,cliente,2022/12/17 22:25:23,logou no sistema
797,0,root,root,2022/12/17 22:19:41,logou no sistema
796,26,Roberto Jesus Carvalho,cliente,2022/12/17 21:41:56,logou no sistema
795,26,Roberto Jesus Carvalho,cliente,2022/12/17 21:41:54,logou no sistema
794,26,Roberto Jesus Carvalho,cliente,2022/12/17 21:41:44,logou no sistema
793,26,Roberto Jesus Carvalho,cliente,2022/12/17 21:41:27,logou no sistema
792,26,Roberto Jesus Carvalho,cliente,2022/12/17 21:41:26,logou no sistema
791,26,Roberto Jesus Carvalho,cliente,2022/12/17 21:41:25,logou no sistema
790,26,Roberto Jesus Carvalho,cliente,2022/12/17 21:41:19,logou no sistema
789,26,Roberto Carvalho,cliente,2022/12/17 21:41:18,logou no sistema
788,26,Roberto Carvalho,cliente,2022/12/17 21:41:00,logou no sistema
787,26,Roberto Carvalho,cliente,2022/12/17 21:40:54,logou no sistema
786,26,Roberto Carvalho,cliente,2022/12/17 21:40:52,logou no sistema
785,26,Roberto Carvalho,cliente,2022/12/17 21:40:43,logou no sistema
784,26,Roberto Carvalho,cliente,2022/12/17 21:40:42,logou no sistema
783,26,Roberto Carvalho,cliente,2022/12/17 21:40:38,logou no sistema
782,26,Roberto Carvalho,cliente,2022/12/17 21:40:32,logou no sistema
781,0,root,root,2022/12/15 21:58:04,Criou usuario Jorge Flamengo com id: 104
780,0,root,root,2022/12/15 21:58:04,logou no sistema
779,0,root,root,2022/12/15 21:57:34,logou no sistema
778,0,root,root,2022/12/15 21:57:31,logou no sistema
777,0,root,root,2022/12/15 21:57:29,logou no sistema
776,0,root,root,2022/12/15 21:56:56,logou no sistema
775,0,root,root,2022/12/15 21:56:55,logou no sistema
774,0,root,root,2022/12/15 21:56:47,logou no sistema
773,0,root,root,2022/12/15 21:56:33,logou no sistema
772,0,root,root,2022/12/15 21:55:59,logou no sistema
771,0,root,root,2022/12/15 21:55:55,logou no sistema
770,0,root,root,2022/12/15 21:55:51,logou no sistema
769,0,root,root,2022/12/15 21:55:46,logou no sistema
768,0,root,root,2022/12/15 21:55:42,logou no sistema
767,0,root,root,2022/12/15 21:55:38,logou no sistema
766,0,root,root,2022/12/15 21:55:25,logou no sistema
765,0,root,root,2022/12/15 21:55:15,logou no sistema
764,0,root,root,2022/12/15 21:54:41,logou no sistema
763,0,root,root,2022/12/15 21:54:31,logou no sistema
762,3,Jorge Rafael,cliente,2022/12/15 21:47:43,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
761,3,Jorge Rafael,cliente,2022/12/15 21:47:43,logou no sistema
760,0,root,root,2022/12/15 21:47:43,logou no sistema
759,0,root,root,2022/12/15 21:47:41,logou no sistema
758,0,root,root,2022/12/15 21:44:49,logou no sistema
757,0,root,root,2022/12/15 21:44:45,logou no sistema
756,0,root,root,2022/12/15 21:44:27,Criou usuario Eunice Delgado com id: 98
755,0,root,root,2022/12/15 21:44:27,logou no sistema
754,0,root,root,2022/12/15 21:42:15,logou no sistema
753,0,root,root,2022/12/15 21:38:42,logou no sistema
752,0,root,root,2022/12/15 21:38:01,logou no sistema
751,3,Jorge Rafael,cliente,2022/12/15 21:37:59,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
750,3,Jorge Rafael,cliente,2022/12/15 21:37:59,logou no sistema
749,0,root,root,2022/12/15 21:37:59,logou no sistema
748,0,root,root,2022/12/15 21:37:57,logou no sistema
747,3,Jorge Rafael,cliente,2022/12/15 21:37:55,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
746,3,Jorge Rafael,cliente,2022/12/15 21:37:55,logou no sistema
745,0,root,root,2022/12/15 21:37:55,logou no sistema
744,0,root,root,2022/12/15 21:37:53,logou no sistema
743,3,Jorge Rafael,cliente,2022/12/15 21:37:27,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
742,3,Jorge Rafael,cliente,2022/12/15 21:37:27,logou no sistema
741,0,root,root,2022/12/15 21:37:27,logou no sistema
740,0,root,root,2022/12/15 21:37:25,logou no sistema
739,3,Jorge Rafael,cliente,2022/12/15 21:36:35,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
738,3,Jorge Rafael,cliente,2022/12/15 21:36:35,logou no sistema
737,0,root,root,2022/12/15 21:36:35,logou no sistema
736,0,root,root,2022/12/15 21:36:34,logou no sistema
735,3,Jorge Rafael,cliente,2022/12/15 21:36:11,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
734,3,Jorge Rafael,cliente,2022/12/15 21:36:11,logou no sistema
733,0,root,root,2022/12/15 21:36:11,logou no sistema
732,0,root,root,2022/12/15 21:36:10,logou no sistema
731,3,Jorge Rafael,cliente,2022/12/15 21:34:07,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
730,3,Jorge Rafael,cliente,2022/12/15 21:34:07,logou no sistema
729,0,root,root,2022/12/15 21:34:07,logou no sistema
728,0,root,root,2022/12/15 21:34:04,logou no sistema
727,3,Jorge Rafael,cliente,2022/12/15 21:34:03,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
726,3,Jorge Rafael,cliente,2022/12/15 21:34:03,logou no sistema
725,0,root,root,2022/12/15 21:34:03,logou no sistema
724,0,root,root,2022/12/15 21:34:00,logou no sistema
723,0,root,root,2022/12/15 21:29:36,logou no sistema
722,0,root,root,2022/12/15 21:29:29,logou no sistema
721,0,root,root,2022/12/15 21:29:26,logou no sistema
720,23,Raquel Rosario,cliente,2022/12/15 21:29:08,logou no sistema
719,0,root,root,2022/12/15 21:29:08,logou no sistema
718,0,root,root,2022/12/15 21:29:06,logou no sistema
717,0,root,root,2022/12/15 21:29:02,logou no sistema
716,0,root,root,2022/12/15 21:28:56,logou no sistema
715,26,Roberto Carvalho,cliente,2022/12/15 21:28:45,logou no sistema
714,26,Roberto Carvalho,cliente,2022/12/15 21:28:08,logou no sistema
713,26,Roberto Carvalho,cliente,2022/12/15 21:26:26,logou no sistema
712,26,Roberto Carvalho,cliente,2022/12/15 21:26:18,logou no sistema
711,26,Roberto Carvalho,cliente,2022/12/15 21:26:16,logou no sistema
710,26,Roberto Carvalho,cliente,2022/12/15 21:25:01,logou no sistema
709,26,Roberto Carvalho,cliente,2022/12/15 21:21:35,logou no sistema
708,0,root,root,2022/12/15 21:21:27,logou no sistema
707,26,Roberto Carvalho,cliente,2022/12/15 21:18:20,logou no sistema
706,0,root,root,2022/12/15 21:18:20,logou no sistema
705,0,root,root,2022/12/15 21:18:15,logou no sistema
704,26,Roberto Carvalho,cliente,2022/12/15 21:17:53,logou no sistema
703,0,root,root,2022/12/15 21:17:40,logou no sistema
702,23,Raquel Rosario,cliente,2022/12/15 21:13:19,logou no sistema
701,0,root,root,2022/12/15 21:13:19,logou no sistema
700,0,root,root,2022/12/15 21:13:18,logou no sistema
699,0,root,root,2022/12/15 21:13:16,logou no sistema
698,0,root,root,2022/12/15 21:12:53,logou no sistema
697,0,root,root,2022/12/15 21:12:51,logou no sistema
696,3,Jorge Rafael,cliente,2022/12/15 21:07:48,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
695,3,Jorge Rafael,cliente,2022/12/15 21:07:48,logou no sistema
694,0,root,root,2022/12/15 21:07:48,logou no sistema
693,0,root,root,2022/12/15 21:07:46,logou no sistema
692,17,Jose Santos,cliente,2022/12/15 21:05:52,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\17.dat (O sistema não conseguiu localizar o ficheiro especificado)
691,17,Jose Santos,cliente,2022/12/15 21:05:52,logou no sistema
690,0,root,root,2022/12/15 21:05:52,logou no sistema
689,0,root,root,2022/12/15 21:05:49,logou no sistema
688,3,Jorge Rafael,cliente,2022/12/15 21:05:35,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
687,3,Jorge Rafael,cliente,2022/12/15 21:05:35,logou no sistema
686,0,root,root,2022/12/15 21:05:35,logou no sistema
685,0,root,root,2022/12/15 21:05:34,logou no sistema
684,3,Jorge Rafael,cliente,2022/12/15 21:03:46,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
683,3,Jorge Rafael,cliente,2022/12/15 21:03:46,logou no sistema
682,0,root,root,2022/12/15 21:03:46,logou no sistema
681,0,root,root,2022/12/15 21:03:45,logou no sistema
680,26,Roberto Carvalho,cliente,2022/12/15 21:02:16,logou no sistema
679,0,root,root,2022/12/15 21:02:16,logou no sistema
678,0,root,root,2022/12/15 21:02:13,logou no sistema
677,0,root,root,2022/12/15 21:02:11,logou no sistema
676,0,root,root,2022/12/15 21:02:09,logou no sistema
675,25,Maria ROsana,cliente,2022/12/15 21:01:53,logou no sistema
674,0,root,root,2022/12/15 21:01:53,logou no sistema
673,0,root,root,2022/12/15 21:01:50,logou no sistema
672,23,Raquel Rosario,cliente,2022/12/15 21:01:32,logou no sistema
671,0,root,root,2022/12/15 21:01:32,logou no sistema
670,0,root,root,2022/12/15 21:01:30,logou no sistema
669,23,Raquel Rosario,cliente,2022/12/15 21:01:12,logou no sistema
668,0,root,root,2022/12/15 21:01:12,logou no sistema
667,0,root,root,2022/12/15 21:01:10,logou no sistema
666,20,Jose Cabel,cliente,2022/12/15 21:00:45,logou no sistema
665,0,root,root,2022/12/15 21:00:45,logou no sistema
664,0,root,root,2022/12/15 21:00:42,logou no sistema
663,3,Jorge Rafael,cliente,2022/12/15 21:00:38,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
662,3,Jorge Rafael,cliente,2022/12/15 21:00:38,logou no sistema
661,0,root,root,2022/12/15 21:00:38,logou no sistema
660,0,root,root,2022/12/15 21:00:37,logou no sistema
659,3,Jorge Rafael,cliente,2022/12/15 20:57:02,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
658,3,Jorge Rafael,cliente,2022/12/15 20:57:02,logou no sistema
657,0,root,root,2022/12/15 20:57:02,logou no sistema
656,0,root,root,2022/12/15 20:57:00,logou no sistema
655,3,Jorge Rafael,cliente,2022/12/15 20:56:26,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
654,3,Jorge Rafael,cliente,2022/12/15 20:56:26,logou no sistema
653,0,root,root,2022/12/15 20:56:26,logou no sistema
652,0,root,root,2022/12/15 20:56:25,logou no sistema
651,3,Jorge Rafael,cliente,2022/12/15 20:50:44,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
650,3,Jorge Rafael,cliente,2022/12/15 20:50:44,logou no sistema
649,0,root,root,2022/12/15 20:50:44,logou no sistema
648,0,root,root,2022/12/15 20:50:42,logou no sistema
647,3,Jorge Rafael,cliente,2022/12/15 20:49:49,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
646,3,Jorge Rafael,cliente,2022/12/15 20:49:49,logou no sistema
645,0,root,root,2022/12/15 20:49:49,logou no sistema
644,0,root,root,2022/12/15 20:49:47,logou no sistema
643,3,Jorge Rafael,cliente,2022/12/15 20:45:31,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
642,3,Jorge Rafael,cliente,2022/12/15 20:45:31,logou no sistema
641,0,root,root,2022/12/15 20:45:31,logou no sistema
640,0,root,root,2022/12/15 20:45:28,logou no sistema
639,0,root,root,2022/12/15 20:45:26,logou no sistema
638,0,root,root,2022/12/15 20:45:24,logou no sistema
637,0,root,root,2022/12/15 20:43:56,logou no sistema
636,0,root,root,2022/12/15 20:43:53,logou no sistema
635,0,root,root,2022/12/15 20:41:57,logou no sistema
634,0,root,root,2022/12/15 20:41:57,logou no sistema
633,0,root,root,2022/12/15 20:41:57,logou no sistema
632,0,root,root,2022/12/15 20:41:55,logou no sistema
631,3,Jorge Rafael,cliente,2022/12/15 20:41:49,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
630,3,Jorge Rafael,cliente,2022/12/15 20:41:49,logou no sistema
629,0,root,root,2022/12/15 20:41:49,logou no sistema
628,0,root,root,2022/12/15 20:41:46,logou no sistema
627,3,Jorge Rafael,cliente,2022/12/15 20:39:55,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
626,3,Jorge Rafael,cliente,2022/12/15 20:39:55,logou no sistema
625,0,root,root,2022/12/15 20:39:55,logou no sistema
624,0,root,root,2022/12/15 20:39:53,logou no sistema
623,0,root,root,2022/12/15 20:39:33,logou no sistema
622,3,Jorge Rafael,cliente,2022/12/15 20:35:29,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
621,3,Jorge Rafael,cliente,2022/12/15 20:35:29,logou no sistema
620,0,root,root,2022/12/15 20:35:29,logou no sistema
619,0,root,root,2022/12/15 20:35:27,logou no sistema
618,3,Jorge Rafael,cliente,2022/12/15 20:34:55,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
617,3,Jorge Rafael,cliente,2022/12/15 20:34:55,logou no sistema
616,0,root,root,2022/12/15 20:34:55,logou no sistema
615,0,root,root,2022/12/15 20:34:53,logou no sistema
614,3,Jorge Rafael,cliente,2022/12/15 20:34:08,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
613,3,Jorge Rafael,cliente,2022/12/15 20:34:07,logou no sistema
612,0,root,root,2022/12/15 20:34:07,logou no sistema
611,0,root,root,2022/12/15 20:34:05,logou no sistema
610,3,Jorge Rafael,cliente,2022/12/15 20:29:52,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
609,3,Jorge Rafael,cliente,2022/12/15 20:29:52,logou no sistema
608,0,root,root,2022/12/15 20:29:52,logou no sistema
607,0,root,root,2022/12/15 20:29:50,logou no sistema
606,0,root,root,2022/12/15 20:04:49,logou no sistema
605,0,root,root,2022/12/15 20:04:40,logou no sistema
604,0,root,root,2022/12/15 19:58:41,logou no sistema
603,0,root,root,2022/12/15 19:58:33,logou no sistema
602,0,root,root,2022/12/15 19:58:32,logou no sistema
601,0,root,root,2022/12/15 19:58:28,logou no sistema
600,0,root,root,2022/12/15 19:58:24,logou no sistema
599,0,root,root,2022/12/15 19:58:20,logou no sistema
598,0,root,root,2022/12/15 19:58:12,logou no sistema
597,0,root,root,2022/12/15 19:58:05,logou no sistema
596,0,root,root,2022/12/15 19:57:41,logou no sistema
595,0,root,root,2022/12/15 19:56:17,logou no sistema
594,0,root,root,2022/12/15 19:55:55,logou no sistema
593,0,root,root,2022/12/15 19:55:52,logou no sistema
592,0,root,root,2022/12/15 19:51:14,logou no sistema
591,0,root,root,2022/12/15 19:51:10,logou no sistema
590,0,root,root,2022/12/15 19:46:39,logou no sistema
589,0,root,root,2022/12/15 19:46:39,logou no sistema
588,0,root,root,2022/12/15 19:46:39,logou no sistema
587,0,root,root,2022/12/15 19:46:38,logou no sistema
586,0,root,root,2022/12/15 19:46:37,logou no sistema
585,0,root,root,2022/12/15 19:46:32,logou no sistema
584,0,root,root,2022/12/15 19:46:06,logou no sistema
583,0,root,root,2022/12/15 19:45:15,logou no sistema
582,0,root,root,2022/12/15 19:45:14,logou no sistema
560,0,root,root,2022/12/15 19:30:09,logou no sistema
559,0,root,root,2022/12/15 19:30:05,logou no sistema
558,0,root,root,2022/12/15 19:28:46,logou no sistema
557,0,root,root,2022/12/15 19:25:43,logou no sistema
556,0,root,root,2022/12/15 19:24:54,logou no sistema
555,0,root,root,2022/12/15 19:24:39,logou no sistema
554,0,root,root,2022/12/15 19:24:00,logou no sistema
553,0,root,root,2022/12/15 19:23:58,logou no sistema
552,0,root,root,2022/12/15 19:23:57,logou no sistema
551,0,root,root,2022/12/15 19:23:27,logou no sistema
550,0,root,root,2022/12/15 19:23:22,logou no sistema
549,0,root,root,2022/12/15 19:22:26,logou no sistema
548,0,root,root,2022/12/15 19:22:25,logou no sistema
547,0,root,root,2022/12/15 19:22:23,logou no sistema
546,0,root,root,2022/12/15 19:22:11,logou no sistema
545,0,root,root,2022/12/15 19:19:42,logou no sistema
544,0,root,root,2022/12/15 19:19:29,logou no sistema
543,0,root,root,2022/12/15 19:19:21,logou no sistema
542,0,root,root,2022/12/15 19:18:59,logou no sistema
541,0,root,root,2022/12/15 19:18:07,logou no sistema
540,0,root,root,2022/12/15 19:17:19,logou no sistema
539,0,root,root,2022/12/15 19:15:12,logou no sistema
538,0,root,root,2022/12/15 19:15:12,logou no sistema
537,0,root,root,2022/12/15 19:15:12,logou no sistema
536,0,root,root,2022/12/15 19:15:07,logou no sistema
535,0,root,root,2022/12/15 19:14:50,logou no sistema
534,0,root,root,2022/12/15 19:14:49,logou no sistema
533,0,root,root,2022/12/15 19:14:48,logou no sistema
532,0,root,root,2022/12/15 19:14:41,logou no sistema
531,0,root,root,2022/12/15 19:14:28,logou no sistema
530,0,root,root,2022/12/15 19:13:08,logou no sistema
529,0,root,root,2022/12/15 19:12:42,logou no sistema
528,0,root,root,2022/12/15 19:12:18,logou no sistema
527,0,root,root,2022/12/15 19:11:44,logou no sistema
526,0,root,root,2022/12/15 19:11:41,logou no sistema
525,0,root,root,2022/12/15 19:11:34,logou no sistema
524,0,root,root,2022/12/15 19:11:28,logou no sistema
523,0,root,root,2022/12/15 16:06:01,logou no sistema
522,0,root,root,2022/12/15 16:06:00,logou no sistema
521,0,root,root,2022/12/15 16:05:50,logou no sistema
520,0,root,root,2022/12/15 16:05:46,logou no sistema
519,0,root,root,2022/12/15 16:05:46,logou no sistema
518,0,root,root,2022/12/15 16:05:45,logou no sistema
517,0,root,root,2022/12/15 16:05:45,logou no sistema
516,0,root,root,2022/12/15 16:05:44,logou no sistema
515,0,root,root,2022/12/15 16:05:44,logou no sistema
514,0,root,root,2022/12/15 16:05:44,logou no sistema
513,0,root,root,2022/12/15 16:05:44,logou no sistema
512,0,root,root,2022/12/15 16:05:43,logou no sistema
511,0,root,root,2022/12/15 16:05:41,logou no sistema
510,0,root,root,2022/12/15 16:05:34,logou no sistema
509,0,root,root,2022/12/15 16:05:30,logou no sistema
508,0,root,root,2022/12/15 16:04:15,logou no sistema
507,0,root,root,2022/12/15 16:04:07,logou no sistema
506,0,root,root,2022/12/15 16:02:31,logou no sistema
505,0,root,root,2022/12/15 16:02:27,logou no sistema
504,0,root,root,2022/12/15 16:02:04,logou no sistema
503,0,root,root,2022/12/15 16:02:02,logou no sistema
502,0,root,root,2022/12/15 16:01:53,logou no sistema
501,0,root,root,2022/12/15 15:59:26,logou no sistema
500,0,root,root,2022/12/15 15:59:22,logou no sistema
499,0,root,root,2022/12/15 15:56:41,logou no sistema
498,0,root,root,2022/12/15 15:55:41,logou no sistema
497,0,root,root,2022/12/15 15:55:31,logou no sistema
496,0,root,root,2022/12/15 15:55:29,logou no sistema
495,0,root,root,2022/12/15 15:34:12,logou no sistema
494,0,root,root,2022/12/15 15:32:50,logou no sistema
493,0,root,root,2022/12/15 15:28:11,logou no sistema
492,0,root,root,2022/12/15 15:23:38,logou no sistema
491,0,root,root,2022/12/15 15:23:31,logou no sistema
490,0,root,root,2022/12/15 15:23:21,logou no sistema
489,0,root,root,2022/12/15 15:23:12,logou no sistema
488,0,root,root,2022/12/15 15:23:01,logou no sistema
487,0,root,root,2022/12/15 15:22:48,logou no sistema
486,0,root,root,2022/12/15 15:22:16,logou no sistema
485,0,root,root,2022/12/15 15:16:28,logou no sistema
484,0,root,root,2022/12/15 14:14:46,logou no sistema
483,0,root,root,2022/12/15 14:10:58,logou no sistema
482,0,root,root,2022/12/15 14:05:44,logou no sistema
481,0,root,root,2022/12/15 14:04:21,logou no sistema
480,0,root,root,2022/12/15 14:01:29,logou no sistema
479,0,root,root,2022/12/15 14:00:27,logou no sistema
478,0,root,root,2022/12/15 13:56:36,logou no sistema
477,0,root,root,2022/12/15 13:56:06,logou no sistema
476,0,root,root,2022/12/15 13:54:04,logou no sistema
475,0,root,root,2022/12/15 13:53:19,logou no sistema
474,0,root,root,2022/12/15 13:51:28,logou no sistema
473,0,root,root,2022/12/15 13:50:35,logou no sistema
472,26,Roberto Carvalho,cliente,2022/12/15 13:50:13,logou no sistema
